"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11327","All elements are correctly displayed","chromium","Wed Dec 11 15:34:11 UYT 2024","passed","Wed Dec 11 15:34:22 UYT 2024","Client Devices - ","clientdevicesTest.spec.js","",""
